task_index	phase	seed	parent_kind	parent_id	score_anchor_id	continuum_target_id	analysis_partition	source_table	source_table_sha256	source_row_sha256	target_wavelength_um	lsf_node_global_index	lsf_node_index	lsf_quadrature_weight	lsf_profile	target_resolving_power_R	wavelength_um	instrument	source_segment	native_run_id	model_input_representation	conversion_before_aggregation	aggregated_representation	wavelength_file	wavelength_file_sha256	spatial_config	zoom_token	nx	ny	expected_fov_au	expected_pixel_au	expected_cdelt_deg	aperture_name	east_arcsec	north_arcsec	aperture_radius_arcsec	model_index	model_label	mass_factor	envelope_size_exponent	cavity_tag	requested_half_opening_deg	cavity_h0_token	cavity_r0_token	cavity_exponent_token	mdot_token	inclination_deg	envelope_amin_um	envelope_amax_um	accepted_packets	rt_sed_method	processes_per_task	openmp_threads	temperature_file	temperature_file_sha256	temperature_role	optical_coverage_role	direct_scoring_role	h2o_mass_fraction	silicate_mass_fraction	abundance_token	reference_h2o_mass_fraction	source_phase	source_task_index	source_task_row_sha256	parameter_role	parameter	parameter_sha256	dust_role	task_workdir	task_row_sha256
10	full_h2o	52001	logical_target	h2o_3um_v3_w003	h2o_3um_v3_w003		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	b6ac6641beeb92be050dad2933099c80df1519b89e9c0de0bea8b814405cd4fe	2.9025080554554101	10	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9010411558798523	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w003/node00.lambda	2e07abaf9f7bfc35b6d62d60b449ea8381feef10ccfa3711865ab85d1bf8d96d	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	10	8110bd9d2f0e891df9a1cfbb54ede381f0b142e542d2d9d5254d1a3ad078da75	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t010_h2o_3um_v3_w003_n00_s52001	1f1cfd8e66347989016df4705d1ff16e4e77631d2dbf6013e11b3945ff9b5582
11	full_h2o	52001	logical_target	h2o_3um_v3_w003	h2o_3um_v3_w003		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	b12b712ad8f395d3e968747a3639ceed31575566c2d23a98bfee406e199eb6e4	2.9025080554554101	11	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9018119222822203	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w003/node01.lambda	3837d7fd6ff1a3915ae5711adf5a75ad1fd25eec5730a5fecdbc028eae0354b0	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	11	80139b75eab9e9a978c7186b785271c9e89aae64a088ffe5a849fff41b40fa00	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t011_h2o_3um_v3_w003_n01_s52001	b0805beeb5851d5989c2b276c580a5fd896a00890616deb874f50e2aac7b6831
12	full_h2o	52001	logical_target	h2o_3um_v3_w003	h2o_3um_v3_w003		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	f3857fdec1a7fb8e4477782ecd440c5abe73f8abe4761e1e10a3bb2e7f86c009	2.9025080554554101	12	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9025080554554101	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w003/node02.lambda	81d5422b3abd61fe2bf0cf88a627520cc772e4bb0813b506c2f1f8e2850affc2	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	12	67d955fd98cc74c18eb7cc4b20712aafc2e82514125dd074b4c703d57bdc7a74	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t012_h2o_3um_v3_w003_n02_s52001	0ab46d17923c72d4f357ca5db95854a5129dde15467c792809bc9041b012a8bc
13	full_h2o	52001	logical_target	h2o_3um_v3_w003	h2o_3um_v3_w003		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	41bc626c9cb9041e51ddcb0f7b2b54b205b0709a197399edcb312e6c4a22cc2d	2.9025080554554101	13	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9032043556281879	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w003/node03.lambda	8b937b90038da38bc14235b11daeb67f6167e49013f249f19ff7b340c977791f	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	13	3aaa95dd580978d3131b2047db672f903b040fa9458609966c468f518696c107	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t013_h2o_3um_v3_w003_n03_s52001	86dd2fd31faa4c8410b9be4389126aec53a4673fc37c60c4c8ba7388d6f2ca45
14	full_h2o	52001	logical_target	h2o_3um_v3_w003	h2o_3um_v3_w003		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	a1be188b9661b54c5412794576196fe599d09d68d0d371423d82517dfe8492aa	2.9025080554554101	14	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9039756967627288	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w003/node04.lambda	2ecad41d6da3dabd9ce432e21338d23dddacbd2efc06516ec79ded1e48fb5848	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	14	7e38f5f8bd3fc261fd07f124a3c0875963428eebf8d6edb6f431081619de1403	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t014_h2o_3um_v3_w003_n04_s52001	78d388997019e179ca921280a8b2cb7472002918cd39a8a7c52577b74dc90035
15	full_h2o	52001	logical_target	h2o_3um_v3_w004	h2o_3um_v3_w004		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	d7fdd6effcbebf66dba0948d2692ef823c09ca465b36f02283f232114bac3ebb	2.9489444454747278	15	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9474540773955487	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w004/node00.lambda	14ae29313f0ef2e83a67a1040506949938773f66fc81a95ef5fb827d02ccec22	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	15	915f8c3a54b0103f7dc2097e983902c3a15ad5118c4a64c8480fdf616930b64a	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t015_h2o_3um_v3_w004_n00_s52001	8aa26ad38793553b0a05a47450aaf9164e513fbba090f9cb1fb1686cba5c4d1d
16	full_h2o	52001	logical_target	h2o_3um_v3_w004	h2o_3um_v3_w004		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	7a1c4832cddc953498a55dada251f2a0cb985e774824ceb355ec3f920e486746	2.9489444454747278	16	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9482371750674914	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w004/node01.lambda	4ad98779007b8e623fd11726cab036958b1a80f4944d0a1b272aae3c82efe04e	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	16	608a3facb36c3e988b921aa0f8b686a568590e33dce198b22036b43ec67ea806	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t016_h2o_3um_v3_w004_n01_s52001	05a6e8926c10b090838f4420cba55a68c00a193236f3b4cfe6c0d9df6c8bf7c9
17	full_h2o	52001	logical_target	h2o_3um_v3_w004	h2o_3um_v3_w004		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	5ba6b4f9110de56beb77b0b234ae6d12d187729fa20e5955d7edcbd62dc7c30f	2.9489444454747278	17	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9489444454747278	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w004/node02.lambda	f5ec7925d3fc81a1d1e145d3a9f9cf4413b8df3e58e5d75885f9a87c3af86faf	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	17	9e120e6fa35e4b114e460e7d5f2aafe0e4c6027f53f07d817ba92c91da7429d0	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t017_h2o_3um_v3_w004_n02_s52001	648b0d3ca7f822a6a37fa0bc8fad7af0f3276421f64682fef8778a20f81c074c
18	full_h2o	52001	logical_target	h2o_3um_v3_w004	h2o_3um_v3_w004		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	27836b4b116b81c17e1e4097af097306f2951732973531d5affdc8a56bbc7837	2.9489444454747278	18	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9496518855533305	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w004/node03.lambda	21d325104915d555ef142fde6d4bcad159829add274aaee3964f5d74cabfad61	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	18	5f532c12feefd60032a8576dd5a20fe058e316769b506fc6abefe7e2c58eee9c	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t018_h2o_3um_v3_w004_n03_s52001	e3ed7b21e609d6dc67cc34144744a71233124b95f0394ed117ef22500df43cbf
19	full_h2o	52001	logical_target	h2o_3um_v3_w004	h2o_3um_v3_w004		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	382c6b19d4c3a9ed9f3722f1f54da9ca0a05a51673cdc9c7e24c7b7523a9d815	2.9489444454747278	19	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	2.9504355671524207	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w004/node04.lambda	5af88554461142068f3abce918fb47afdd0a15470e593cbc2695b2da9c1ba49d	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	19	e50c26899649147a024e69e834a834ec3f08ffeb408cd0dcb7a755468eabf548	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t019_h2o_3um_v3_w004_n04_s52001	b8b1363c0a6c5edb65448934dcefb7b8274ca190ba8af9babb29b9e969511b08
20	full_h2o	52001	logical_target	h2o_3um_v3_w005	h2o_3um_v3_w005		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	17d87708a0dbbdaf4ce7a60872e3962bf34e06acc8751c6fd63cc3903488f607	3.008775542271851	20	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.007254936133442	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w005/node00.lambda	000503f9d6e8001dee5a0005bc06f284ea020e6c55f96b71958de7483bf4ffcd	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	20	4e0bcd79197b611bc9cd49900584ac26ebff9ce61ce311ce4bdb497e43759fbb	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t020_h2o_3um_v3_w005_n00_s52001	a6b6c1473197d825982b8080c0928d492ddecb92b2fe46faa9d8b8fa13b5cfd9
21	full_h2o	52001	logical_target	h2o_3um_v3_w005	h2o_3um_v3_w005		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	4faa08b8dd483a8732e53bc5e796fd61c11f7c621c867cbae09abe7ec81e0105	3.008775542271851	21	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0080539220642097	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w005/node01.lambda	e0b7b1db1e3a1589b1f219cd9b052b18acc51d82c355910e3d3036f5ae1f7cd2	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	feature_shape_scored	0.02	0.98	x0p02	0.05	full_h2o	21	19007ecdadd8581a91f1e267ed50aa4152b060f2f181f165dd93f4f9c4773e58	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t021_h2o_3um_v3_w005_n01_s52001	048cf87f8a46ce5b4168261b087fa4e9225e061bfe7d0c02c70c02242d2ea678
